-181.215, -31.244, 12.000, 23.050
-181.215, -31.645, 12.040, 23.083
-181.215, -32.048, 12.080, 23.116
-181.213, -32.452, 12.119, 23.149
-181.209, -32.856, 12.159, 23.182
-181.208, -33.263, 12.198, 23.215
-181.205, -33.670, 12.238, 23.248
-181.204, -34.079, 12.277, 23.281
-181.205, -34.490, 12.318, 23.314
-181.203, -34.901, 12.357, 23.347
-181.199, -35.314, 12.398, 23.380
-181.195, -35.728, 12.440, 23.413
-181.193, -36.144, 12.480, 23.446
-181.192, -36.561, 12.521, 23.479
-181.193, -36.980, 12.563, 23.512
-181.190, -37.399, 12.603, 23.545
-181.187, -37.820, 12.645, 23.578
-181.183, -38.243, 12.687, 23.611
-181.181, -38.667, 12.728, 23.644
-181.180, -39.092, 12.770, 23.677
-181.180, -39.519, 12.812, 23.710
-181.178, -39.947, 12.854, 23.743
-181.174, -40.377, 12.896, 23.776
-181.170, -40.808, 12.939, 23.809
-181.168, -41.240, 12.981, 23.842
-181.167, -41.674, 13.023, 23.875
-181.167, -42.109, 13.067, 23.908
-181.165, -42.546, 13.109, 23.941
-181.162, -42.984, 13.152, 23.974
-181.157, -43.423, 13.196, 24.007
-181.155, -43.864, 13.238, 24.040
-181.154, -44.306, 13.282, 24.073
-181.154, -44.750, 13.326, 24.106
-181.152, -45.196, 13.369, 24.139
-181.149, -45.642, 13.413, 24.172
-181.144, -46.091, 13.458, 24.205
-181.142, -46.540, 13.501, 24.238
-181.142, -46.991, 13.546, 24.271
-181.141, -47.444, 13.591, 24.304
-181.139, -47.898, 13.635, 24.337
-181.136, -48.354, 13.680, 24.370
-181.131, -48.811, 13.725, 24.403
-181.129, -49.270, 13.770, 24.436
-181.129, -49.730, 13.815, 24.469
-181.128, -50.192, 13.861, 24.502
-181.126, -50.655, 13.906, 24.535
-181.123, -51.119, 13.952, 24.568
-181.118, -51.586, 13.999, 24.601
-181.116, -52.053, 14.044, 24.634
-181.115, -52.523, 14.091, 24.667
-181.112, -52.994, 14.137, 24.700
-181.108, -53.466, 14.183, 24.733
-181.106, -53.940, 14.230, 24.766
-181.105, -54.416, 14.277, 24.799
-181.104, -54.893, 14.324, 24.832
-181.102, -55.371, 14.371, 24.865
-181.098, -55.852, 14.418, 24.898
-181.094, -56.333, 14.466, 24.931
-181.089, -56.817, 14.514, 24.964
-181.086, -57.302, 14.561, 24.997
-181.084, -57.788, 14.609, 25.030
-181.083, -58.277, 14.658, 25.063
-181.082, -58.766, 14.707, 25.096
-181.079, -59.258, 14.754, 25.129
-181.076, -59.751, 14.803, 25.162
-181.071, -60.246, 14.852, 25.195
-181.066, -60.742, 14.901, 25.228
-181.063, -61.240, 14.949, 25.261
-181.061, -61.739, 14.998, 25.294
-181.059, -62.241, 15.048, 25.327
-181.058, -62.743, 15.098, 25.360
-181.056, -63.248, 15.147, 25.393
-181.052, -63.754, 15.197, 25.426
-181.048, -64.262, 15.247, 25.459
-181.043, -64.771, 15.298, 25.492
-181.039, -65.283, 15.347, 25.525
-181.037, -65.795, 15.398, 25.558
-181.035, -66.310, 15.449, 25.591
-181.035, -66.826, 15.500, 25.624
-181.032, -67.344, 15.551, 25.657
-181.028, -67.864, 15.602, 25.690
-181.024, -68.385, 15.654, 25.723
-181.019, -68.908, 15.706, 25.756
-181.015, -69.433, 15.758, 25.789
-181.013, -69.960, 15.810, 25.822
-181.011, -70.488, 15.862, 25.855
-181.008, -71.018, 15.914, 25.888
-181.003, -71.550, 15.967, 25.921
-181.000, -72.084, 16.019, 25.954
-180.999, -72.619, 16.072, 25.987
-180.995, -73.156, 16.125, 26.020
-180.991, -73.695, 16.178, 26.053
-180.986, -74.235, 16.232, 26.086
-180.982, -74.778, 16.286, 26.119
-180.979, -75.322, 16.341, 26.152
-180.976, -75.868, 16.395, 26.185
-180.974, -76.416, 16.450, 26.218
-180.970, -76.966, 16.504, 26.251
-180.966, -77.517, 16.558, 26.284
-180.962, -78.071, 16.613, 26.317
-180.958, -78.626, 16.668, 26.350
-180.955, -79.183, 16.723, 26.383
-180.952, -79.742, 16.777, 26.416
-180.947, -80.302, 16.832, 26.449
-180.944, -80.865, 16.887, 26.482
-180.941, -81.429, 16.943, 26.515
-180.937, -81.995, 16.998, 26.548
-180.932, -82.563, 17.054, 26.581
-180.929, -83.133, 17.110, 26.614
-180.926, -83.705, 17.166, 26.647
-180.922, -84.278, 17.222, 26.680
-180.917, -84.854, 17.279, 26.713
-180.912, -85.431, 17.336, 26.746
-180.908, -86.011, 17.394, 26.779
-180.905, -86.592, 17.451, 26.812
-180.901, -87.175, 17.509, 26.845
-180.897, -87.760, 17.565, 26.878
-180.893, -88.347, 17.618, 26.911
-180.888, -88.935, 17.663, 26.944
-180.883, -89.525, 17.696, 26.977
-180.880, -90.115, 17.715, 27.010
-180.876, -90.705, 17.717, 27.043
-180.872, -91.295, 17.700, 27.076
-180.867, -91.884, 17.664, 27.109
-180.862, -92.470, 17.612, 27.142
-180.858, -93.055, 17.545, 27.175
-180.854, -93.637, 17.467, 27.208
-180.851, -94.216, 17.381, 27.241
-180.847, -94.792, 17.290, 27.274
-180.842, -95.366, 17.196, 27.307
-180.837, -95.936, 17.104, 27.340
-180.833, -96.503, 17.016, 27.373
-180.830, -97.068, 16.936, 27.406
-180.827, -97.630, 16.865, 27.439
-180.823, -98.190, 16.805, 27.472
-180.818, -98.749, 16.757, 27.505
-180.813, -99.307, 16.720, 27.538
-180.809, -99.864, 16.694, 27.571
-180.805, -100.420, 16.677, 27.604
-180.802, -100.976, 16.669, 27.637
-180.798, -101.532, 16.669, 27.670
-180.794, -102.088, 16.676, 27.703
-180.789, -102.645, 16.691, 27.736
-180.784, -103.202, 16.710, 27.769
-180.781, -103.760, 16.732, 27.802
-180.776, -104.319, 16.753, 27.835
-180.771, -104.878, 16.771, 27.868
-180.767, -105.437, 16.783, 27.901
-180.763, -105.997, 16.788, 27.934
-180.759, -106.557, 16.784, 27.967
-180.754, -107.116, 16.769, 28.000
-180.749, -107.674, 16.744, 28.033
-180.746, -108.231, 16.709, 28.066
-180.741, -108.787, 16.665, 28.099
-180.736, -109.341, 16.613, 28.132
-180.732, -109.893, 16.556, 28.165
-180.727, -110.442, 16.494, 28.198
-180.723, -110.990, 16.431, 28.231
-180.719, -111.536, 16.367, 28.264
-180.714, -112.080, 16.305, 28.297
-180.710, -112.621, 16.247, 28.330
-180.705, -113.161, 16.194, 28.363
-180.701, -113.700, 16.148, 28.396
-180.696, -114.237, 16.108, 28.429
-180.692, -114.773, 16.077, 28.462
-180.688, -115.309, 16.053, 28.495
-180.683, -115.843, 16.037, 28.528
-180.678, -116.378, 16.027, 28.561
-180.674, -116.912, 16.023, 28.594
-180.670, -117.447, 16.023, 28.627
-180.665, -117.981, 16.025, 28.660
-180.661, -118.516, 16.027, 28.693
-180.656, -119.050, 16.028, 28.726
-180.652, -119.585, 16.027, 28.759
-180.647, -120.119, 16.021, 28.792
-180.642, -120.653, 16.010, 28.825
-180.638, -121.186, 15.994, 28.858
-180.633, -121.719, 15.971, 28.891
-180.629, -122.250, 15.943, 28.924
-180.624, -122.781, 15.909, 28.957
-180.619, -123.310, 15.871, 28.990
-180.615, -123.837, 15.828, 29.023
-180.610, -124.364, 15.783, 29.056
-180.606, -124.888, 15.737, 29.089
-180.601, -125.412, 15.690, 29.122
-180.597, -125.933, 15.644, 29.155
-180.592, -126.453, 15.600, 29.188
-180.587, -126.972, 15.559, 29.221
-180.582, -127.490, 15.521, 29.254
-180.578, -128.006, 15.487, 29.287
-180.573, -128.522, 15.458, 29.320
-180.569, -129.036, 15.433, 29.353
-180.564, -129.550, 15.412, 29.386
-180.559, -130.064, 15.395, 29.419
-180.554, -130.577, 15.381, 29.452
-180.550, -131.089, 15.370, 29.485
-180.545, -131.602, 15.360, 29.518
-180.541, -132.114, 15.351, 29.551
-180.536, -132.625, 15.341, 29.584
-180.531, -133.136, 15.330, 29.617
-180.526, -133.647, 15.316, 29.650
-180.521, -134.157, 15.300, 29.683
-180.516, -134.667, 15.281, 29.716
-180.512, -135.176, 15.259, 29.749
-180.507, -135.684, 15.234, 29.782
-180.502, -136.191, 15.205, 29.815
-180.497, -136.696, 15.174, 29.848
-180.492, -137.201, 15.141, 29.881
-180.488, -137.705, 15.106, 29.914
-180.483, -138.208, 15.070, 29.947
-180.478, -138.709, 15.034, 29.980
-180.473, -139.209, 14.998, 30.013
-180.468, -139.708, 14.963, 30.046
-180.463, -140.206, 14.930, 30.079
-180.458, -140.703, 14.899, 30.112
-180.453, -141.198, 14.869, 30.145
-180.449, -141.693, 14.842, 30.178
-180.444, -142.187, 14.818, 30.211
-180.439, -142.681, 14.796, 30.244
-180.434, -143.174, 14.775, 30.277
-180.429, -143.666, 14.757, 30.310
-180.424, -144.157, 14.740, 30.343
-180.419, -144.648, 14.724, 30.376
-180.414, -145.139, 14.708, 30.409
-180.409, -145.629, 14.692, 30.442
-180.404, -146.118, 14.675, 30.475
-180.399, -146.607, 14.657, 30.508
-180.394, -147.095, 14.638, 30.541
-180.389, -147.582, 14.618, 30.574
-180.384, -148.069, 14.596, 30.607
-180.379, -148.555, 14.572, 30.640
-180.374, -149.040, 14.546, 30.673
-180.369, -149.524, 14.520, 30.706
-180.364, -150.007, 14.492, 30.739
-180.358, -150.489, 14.463, 30.772
-180.354, -150.971, 14.433, 30.805
-180.349, -151.451, 14.404, 30.838
-180.344, -151.930, 14.374, 30.871
-180.338, -152.409, 14.345, 30.904
-180.333, -152.886, 14.317, 30.937
-180.328, -153.363, 14.290, 30.970
-180.322, -153.838, 14.264, 31.003
-180.317, -154.313, 14.239, 31.036
-180.312, -154.787, 14.215, 31.069
-180.307, -155.260, 14.193, 31.102
-180.302, -155.733, 14.172, 31.135
-180.296, -156.205, 14.151, 31.168
-180.291, -156.676, 14.131, 31.201
-180.286, -157.147, 14.112, 31.234
-180.281, -157.616, 14.093, 31.267
-180.275, -158.086, 14.074, 31.300
-180.270, -158.554, 14.055, 31.333
-180.265, -159.022, 14.035, 31.366
-180.260, -159.490, 14.015, 31.399
-180.254, -159.956, 13.993, 31.432
-180.247, -160.422, 13.971, 31.465
-180.242, -160.887, 13.949, 31.498
-180.237, -161.352, 13.925, 31.531
-180.233, -161.815, 13.901, 31.564
-180.227, -162.278, 13.876, 31.597
-180.221, -162.740, 13.851, 31.630
-180.214, -163.201, 13.825, 31.663
-180.209, -163.661, 13.800, 31.696
-180.204, -164.120, 13.774, 31.729
-180.200, -164.579, 13.749, 31.762
-180.194, -165.036, 13.724, 31.795
-180.188, -165.493, 13.700, 31.828
-180.181, -165.949, 13.676, 31.861
-180.176, -166.404, 13.653, 31.894
-180.171, -166.859, 13.630, 31.927
-180.165, -167.313, 13.608, 31.960
-180.159, -167.766, 13.587, 31.993
-180.153, -168.218, 13.566, 32.026
-180.148, -168.670, 13.545, 32.059
-180.142, -169.121, 13.525, 32.092
-180.136, -169.571, 13.505, 32.125
-180.130, -170.021, 13.485, 32.158
-180.125, -170.470, 13.464, 32.191
-180.119, -170.918, 13.444, 32.224
-180.113, -171.365, 13.423, 32.257
-180.106, -171.812, 13.402, 32.290
-180.100, -172.258, 13.380, 32.323
-180.095, -172.704, 13.358, 32.356
-180.090, -173.149, 13.336, 32.389
-180.084, -173.592, 13.314, 32.422
-180.077, -174.036, 13.291, 32.455
-180.070, -174.478, 13.268, 32.488
-180.064, -174.920, 13.245, 32.521
-180.059, -175.361, 13.222, 32.554
-180.052, -175.801, 13.199, 32.587
-180.045, -176.240, 13.176, 32.620
-180.039, -176.679, 13.153, 32.653
-180.034, -177.116, 13.131, 32.686
-180.027, -177.554, 13.109, 32.719
-180.020, -177.990, 13.087, 32.752
-180.013, -178.425, 13.065, 32.785
-180.006, -178.860, 13.044, 32.818
-180.001, -179.295, 13.023, 32.851
-179.995, -179.728, 13.002, 32.884
-179.989, -180.161, 12.982, 32.917
-179.981, -180.593, 12.961, 32.950
-179.974, -181.025, 12.941, 32.983
-179.966, -181.456, 12.921, 33.016
-179.959, -181.886, 12.900, 33.049
-179.953, -182.315, 12.880, 33.082
-179.947, -182.744, 12.859, 33.115
-179.940, -183.172, 12.839, 33.148
-179.932, -183.599, 12.818, 33.181
-179.924, -184.026, 12.797, 33.214
-179.915, -184.452, 12.776, 33.247
-179.906, -184.877, 12.755, 33.280
-179.897, -185.302, 12.734, 33.313
-179.887, -185.725, 12.712, 33.346
-179.876, -186.149, 12.691, 33.379
-179.865, -186.571, 12.670, 33.412
-179.854, -186.992, 12.648, 33.445
-179.842, -187.413, 12.627, 33.478
-179.829, -187.834, 12.606, 33.511
-179.816, -188.253, 12.585, 33.544
-179.802, -188.672, 12.564, 33.577
-179.787, -189.090, 12.543, 33.610
-179.772, -189.507, 12.522, 33.643
-179.756, -189.924, 12.502, 33.676
-179.740, -190.339, 12.481, 33.709
-179.723, -190.755, 12.461, 33.742
-179.705, -191.169, 12.441, 33.775
-179.686, -191.583, 12.421, 33.808
-179.666, -191.996, 12.400, 33.841
-179.644, -192.408, 12.380, 33.874
-179.622, -192.820, 12.361, 33.907
-179.599, -193.231, 12.341, 33.940
-179.573, -193.641, 12.320, 33.973
-179.546, -194.050, 12.300, 34.006
-179.518, -194.458, 12.280, 34.039
-179.488, -194.866, 12.260, 34.072
-179.456, -195.273, 12.240, 34.105
-179.423, -195.679, 12.220, 34.138
-179.387, -196.084, 12.200, 34.171
-179.350, -196.488, 12.179, 34.204
-179.310, -196.892, 12.160, 34.237
-179.268, -197.295, 12.144, 34.270
-179.223, -197.697, 12.135, 34.303
-179.176, -198.099, 12.136, 34.336
-179.127, -198.500, 12.147, 34.369
-179.075, -198.903, 12.168, 34.402
-179.021, -199.305, 12.197, 34.435
-178.963, -199.709, 12.233, 34.468
-178.903, -200.114, 12.275, 34.501
-178.840, -200.519, 12.324, 34.534
-178.773, -200.926, 12.378, 34.567
-178.704, -201.335, 12.436, 34.600
-178.631, -201.745, 12.498, 34.633
-178.555, -202.156, 12.564, 34.666
-178.476, -202.569, 12.633, 34.699
-178.393, -202.984, 12.705, 34.732
-178.306, -203.401, 12.778, 34.765
-178.217, -203.819, 12.852, 34.798
-178.123, -204.239, 12.924, 34.831
-178.027, -204.661, 12.993, 34.864
-177.926, -205.084, 13.058, 34.897
-177.822, -205.508, 13.118, 34.930
-177.715, -205.933, 13.173, 34.963
-177.603, -206.359, 13.222, 34.996
-177.489, -206.786, 13.265, 35.029
-177.371, -207.212, 13.302, 35.062
-177.250, -207.639, 13.333, 35.095
-177.125, -208.066, 13.361, 35.128
-176.997, -208.493, 13.385, 35.161
-176.866, -208.919, 13.408, 35.194
-176.731, -209.346, 13.429, 35.227
-176.594, -209.772, 13.452, 35.260
-176.453, -210.198, 13.476, 35.293
-176.309, -210.624, 13.502, 35.326
-176.162, -211.049, 13.532, 35.359
-176.011, -211.475, 13.566, 35.392
-175.858, -211.901, 13.604, 35.425
-175.701, -212.328, 13.647, 35.458
-175.541, -212.755, 13.694, 35.491
-175.377, -213.182, 13.744, 35.524
-175.211, -213.610, 13.799, 35.557
-175.041, -214.039, 13.856, 35.590
-174.868, -214.469, 13.915, 35.623
-174.692, -214.900, 13.975, 35.656
-174.512, -215.331, 14.036, 35.689
-174.329, -215.763, 14.097, 35.722
-174.143, -216.197, 14.157, 35.755
-173.954, -216.630, 14.215, 35.788
-173.762, -217.065, 14.271, 35.821
-173.567, -217.500, 14.325, 35.854
-173.369, -217.936, 14.376, 35.887
-173.169, -218.373, 14.424, 35.920
-172.966, -218.809, 14.470, 35.953
-172.760, -219.247, 14.513, 35.986
-172.552, -219.684, 14.553, 36.019
-172.341, -220.122, 14.592, 36.052
-172.127, -220.560, 14.630, 36.085
-171.912, -220.998, 14.667, 36.118
-171.693, -221.436, 14.704, 36.151
-171.473, -221.875, 14.742, 36.184
-171.250, -222.314, 14.781, 36.217
-171.025, -222.753, 14.822, 36.250
-170.798, -223.193, 14.864, 36.283
-170.569, -223.633, 14.908, 36.316
-170.337, -224.074, 14.955, 36.349
-170.103, -224.516, 15.004, 36.382
-169.867, -224.958, 15.055, 36.415
-169.629, -225.401, 15.108, 36.448
-169.388, -225.845, 15.163, 36.481
-169.145, -226.290, 15.220, 36.514
-168.899, -226.736, 15.277, 36.547
-168.652, -227.183, 15.336, 36.580
-168.403, -227.631, 15.394, 36.613
-168.152, -228.080, 15.452, 36.646
-167.899, -228.531, 15.510, 36.679
-167.644, -228.982, 15.567, 36.712
-167.387, -229.434, 15.622, 36.745
-167.128, -229.888, 15.677, 36.778
-166.868, -230.342, 15.729, 36.811
-166.605, -230.797, 15.781, 36.844
-166.341, -231.254, 15.831, 36.877
-166.075, -231.711, 15.881, 36.910
-165.807, -232.169, 15.929, 36.943
-165.537, -232.627, 15.976, 36.976
-165.266, -233.087, 16.024, 37.009
-164.994, -233.548, 16.071, 37.042
-164.721, -234.010, 16.118, 37.075
-164.445, -234.473, 16.165, 37.108
-164.168, -234.936, 16.213, 37.141
-163.889, -235.400, 16.262, 37.174
-163.609, -235.866, 16.313, 37.207
-163.327, -236.333, 16.365, 37.240
-163.045, -236.801, 16.418, 37.273
-162.760, -237.270, 16.472, 37.306
-162.473, -237.740, 16.527, 37.339
-162.185, -238.211, 16.584, 37.372
-161.895, -238.684, 16.642, 37.405
-161.604, -239.157, 16.701, 37.438
-161.311, -239.633, 16.760, 37.471
-161.016, -240.109, 16.820, 37.504
-160.720, -240.587, 16.880, 37.537
-160.422, -241.066, 16.939, 37.570
-160.122, -241.546, 16.999, 37.603
-159.821, -242.028, 17.058, 37.636
-159.518, -242.511, 17.117, 37.669
-159.213, -242.995, 17.175, 37.702
-158.907, -243.480, 17.233, 37.735
-158.599, -243.967, 17.289, 37.768
-158.289, -244.455, 17.346, 37.801
-157.978, -244.944, 17.401, 37.834
-157.666, -245.434, 17.456, 37.867
-157.352, -245.926, 17.511, 37.900
-157.038, -246.419, 17.566, 37.933
-156.722, -246.914, 17.620, 37.966
-156.406, -247.411, 17.675, 37.999
-156.089, -247.909, 17.731, 38.032
-155.771, -248.409, 17.787, 38.065
-155.452, -248.910, 17.843, 38.098
-155.133, -249.414, 17.900, 38.131
-154.813, -249.919, 17.958, 38.164
-154.492, -250.426, 18.016, 38.197
-154.171, -250.936, 18.076, 38.230
-153.849, -251.447, 18.136, 38.263
-153.527, -251.960, 18.197, 38.296
-153.204, -252.476, 18.259, 38.329
-152.881, -252.994, 18.321, 38.362
-152.557, -253.513, 18.384, 38.395
-152.233, -254.035, 18.445, 38.428
-151.909, -254.559, 18.501, 38.461
-151.584, -255.085, 18.549, 38.494
-151.260, -255.613, 18.585, 38.527
-150.937, -256.141, 18.605, 38.560
-150.614, -256.671, 18.607, 38.593
-150.294, -257.201, 18.590, 38.626
-149.975, -257.730, 18.554, 38.659
-149.658, -258.259, 18.502, 38.692
-149.344, -258.787, 18.436, 38.725
-149.033, -259.314, 18.358, 38.758
-148.725, -259.839, 18.273, 38.791
-148.420, -260.363, 18.183, 38.824
-148.119, -260.885, 18.091, 38.857
-147.822, -261.406, 18.002, 38.890
-147.528, -261.926, 17.918, 38.923
-147.237, -262.445, 17.841, 38.956
-146.950, -262.964, 17.776, 38.989
-146.666, -263.482, 17.721, 39.022
-146.385, -264.000, 17.676, 39.055
-146.108, -264.519, 17.641, 39.088
-145.834, -265.039, 17.615, 39.121
-145.563, -265.559, 17.597, 39.154
-145.295, -266.081, 17.588, 39.187
-145.030, -266.604, 17.586, 39.220
-144.768, -267.129, 17.590, 39.253
-144.509, -267.656, 17.600, 39.286
-144.253, -268.184, 17.616, 39.319
-144.000, -268.715, 17.637, 39.352
-143.750, -269.248, 17.663, 39.385
-143.502, -269.783, 17.693, 39.418
-143.258, -270.321, 17.727, 39.451
-143.016, -270.862, 17.764, 39.484
-142.777, -271.405, 17.805, 39.517
-142.541, -271.951, 17.849, 39.550
-142.308, -272.500, 17.896, 39.583
-142.078, -273.052, 17.945, 39.616
-141.851, -273.607, 17.997, 39.649
-141.626, -274.165, 18.050, 39.682
-141.405, -274.726, 18.106, 39.715
-141.186, -275.290, 18.164, 39.748
-140.971, -275.858, 18.223, 39.781
-140.758, -276.428, 18.284, 39.814
-140.548, -277.002, 18.346, 39.847
-140.342, -277.580, 18.408, 39.880
-140.138, -278.160, 18.465, 39.913
-139.938, -278.744, 18.513, 39.946
-139.742, -279.329, 18.549, 39.979
-139.549, -279.917, 18.569, 40.012
-139.359, -280.506, 18.571, 40.045
-139.174, -281.096, 18.553, 40.078
-138.993, -281.685, 18.516, 40.111
-138.816, -282.274, 18.462, 40.144
-138.644, -282.862, 18.391, 40.177
-138.476, -283.449, 18.309, 40.210
-138.313, -284.033, 18.216, 40.243
-138.154, -284.616, 18.119, 40.276
-138.001, -285.196, 18.018, 40.309
-137.851, -285.775, 17.919, 40.342
-137.707, -286.351, 17.824, 40.375
-137.567, -286.925, 17.736, 40.408
-137.431, -287.498, 17.658, 40.441
-137.299, -288.070, 17.592, 40.474
-137.172, -288.640, 17.536, 40.507
-137.049, -289.210, 17.491, 40.540
-136.929, -289.780, 17.456, 40.573
-136.814, -290.350, 17.430, 40.606
-136.702, -290.919, 17.412, 40.639
-136.593, -291.490, 17.403, 40.672
-136.488, -292.060, 17.401, 40.705
-136.387, -292.632, 17.407, 40.738
-136.288, -293.204, 17.418, 40.771
-136.193, -293.778, 17.435, 40.804
-136.100, -294.352, 17.458, 40.837
-136.011, -294.928, 17.483, 40.870
-135.924, -295.505, 17.508, 40.903
-135.840, -296.084, 17.531, 40.936
-135.760, -296.663, 17.548, 40.969
-135.682, -297.243, 17.559, 41.002
-135.607, -297.824, 17.559, 41.035
-135.534, -298.404, 17.549, 41.068
-135.465, -298.984, 17.528, 41.101
-135.398, -299.564, 17.496, 41.134
-135.335, -300.142, 17.453, 41.167
-135.274, -300.719, 17.402, 41.200
-135.216, -301.294, 17.343, 41.233
-135.161, -301.867, 17.279, 41.266
-135.108, -302.439, 17.212, 41.299
-135.059, -303.008, 17.144, 41.332
-135.013, -303.576, 17.077, 41.365
-134.969, -304.141, 17.014, 41.398
-134.928, -304.705, 16.955, 41.431
-134.889, -305.267, 16.902, 41.464
-134.853, -305.828, 16.858, 41.497
-134.820, -306.388, 16.821, 41.530
-134.790, -306.947, 16.794, 41.563
-134.762, -307.506, 16.774, 41.596
-134.737, -308.064, 16.763, 41.629
-134.714, -308.623, 16.759, 41.662
-134.693, -309.181, 16.760, 41.695
-134.676, -309.740, 16.764, 41.728
-134.660, -310.299, 16.770, 41.761
-134.648, -310.858, 16.776, 41.794
-134.637, -311.418, 16.780, 41.827
-134.630, -311.977, 16.780, 41.860
-134.624, -312.536, 16.776, 41.893
-134.621, -313.095, 16.765, 41.926
-134.621, -313.654, 16.748, 41.959
-134.623, -314.211, 16.725, 41.992
-134.628, -314.768, 16.695, 42.025
-134.635, -315.323, 16.659, 42.058
-134.645, -315.877, 16.617, 42.091
-134.657, -316.429, 16.572, 42.124
-134.672, -316.980, 16.523, 42.157
-134.689, -317.529, 16.473, 42.190
-134.709, -318.076, 16.423, 42.223
-134.731, -318.622, 16.374, 42.256
-134.755, -319.165, 16.327, 42.289
-134.783, -319.708, 16.283, 42.322
-134.812, -320.248, 16.244, 42.355
-134.844, -320.788, 16.209, 42.388
-134.879, -321.326, 16.179, 42.421
-134.917, -321.864, 16.154, 42.454
-134.957, -322.400, 16.134, 42.487
-135.000, -322.936, 16.119, 42.520
-135.045, -323.471, 16.107, 42.553
-135.093, -324.006, 16.098, 42.586
-135.144, -324.540, 16.091, 42.619
-135.197, -325.073, 16.085, 42.652
-135.254, -325.607, 16.078, 42.685
-135.313, -326.139, 16.069, 42.718
-135.375, -326.671, 16.059, 42.751
-135.439, -327.202, 16.045, 42.784
-135.506, -327.732, 16.028, 42.817
-135.577, -328.261, 16.007, 42.850
-135.650, -328.789, 15.982, 42.883
-135.725, -329.315, 15.954, 42.916
-135.804, -329.840, 15.922, 42.949
-135.885, -330.364, 15.887, 42.982
-135.969, -330.885, 15.851, 43.015
-136.056, -331.405, 15.813, 43.048
-136.145, -331.923, 15.774, 43.081
-136.238, -332.440, 15.736, 43.114
-136.333, -332.954, 15.698, 43.147
-136.432, -333.467, 15.662, 43.180
-136.533, -333.978, 15.628, 43.213
-136.637, -334.488, 15.596, 43.246
-136.745, -334.995, 15.567, 43.279
-136.855, -335.502, 15.541, 43.312
-136.969, -336.006, 15.518, 43.345
-137.085, -336.510, 15.497, 43.378
-137.205, -337.011, 15.479, 43.411
-137.329, -337.512, 15.463, 43.444
-137.455, -338.011, 15.448, 43.477
-137.585, -338.509, 15.434, 43.510
-137.719, -339.005, 15.420, 43.543
-137.856, -339.500, 15.406, 43.576
-137.996, -339.994, 15.390, 43.609
-138.140, -340.486, 15.374, 43.642
-138.287, -340.976, 15.355, 43.675
-138.438, -341.464, 15.335, 43.708
-138.592, -341.951, 15.313, 43.741
-138.749, -342.436, 15.289, 43.774
-138.910, -342.918, 15.263, 43.807
-139.075, -343.399, 15.235, 43.840
-139.243, -343.877, 15.206, 43.873
-139.414, -344.353, 15.175, 43.906
-139.588, -344.827, 15.145, 43.939
-139.766, -345.298, 15.114, 43.972
-139.947, -345.767, 15.083, 44.005
-140.131, -346.234, 15.053, 44.038
-140.318, -346.698, 15.024, 44.071
-140.508, -347.160, 14.995, 44.104
-140.701, -347.621, 14.969, 44.137
-140.897, -348.078, 14.944, 44.170
-141.096, -348.534, 14.920, 44.203
-141.298, -348.988, 14.898, 44.236
-141.503, -349.440, 14.877, 44.269
-141.710, -349.889, 14.858, 44.302
-141.920, -350.337, 14.839, 44.335
-142.133, -350.783, 14.821, 44.368
-142.348, -351.227, 14.804, 44.401
-142.565, -351.670, 14.790, 44.434
-142.785, -352.111, 14.782, 44.467
-143.007, -352.551, 14.783, 44.500
-143.232, -352.990, 14.792, 44.533
-143.459, -353.428, 14.810, 44.566
-143.688, -353.866, 14.833, 44.599
-143.920, -354.304, 14.864, 44.632
-144.155, -354.742, 14.900, 44.665
-144.391, -355.180, 14.941, 44.698
-144.631, -355.618, 14.987, 44.731
-144.872, -356.057, 15.037, 44.764
-145.116, -356.497, 15.090, 44.797
-145.363, -356.937, 15.148, 44.830
-145.611, -357.379, 15.208, 44.863
-145.862, -357.822, 15.271, 44.896
-146.115, -358.266, 15.337, 44.929
-146.369, -358.712, 15.406, 44.962
-146.626, -359.159, 15.476, 44.995
-146.885, -359.608, 15.548, 45.028
-147.146, -360.058, 15.622, 45.061
-147.409, -360.510, 15.697, 45.094
-147.674, -360.963, 15.774, 45.127
-147.941, -361.419, 15.852, 45.160
-148.209, -361.876, 15.932, 45.193
-148.480, -362.336, 16.012, 45.226
-148.752, -362.797, 16.093, 45.259
-149.027, -363.261, 16.174, 45.292
-149.303, -363.726, 16.252, 45.325
-149.582, -364.193, 16.328, 45.358
-149.863, -364.662, 16.400, 45.391
-150.145, -365.132, 16.468, 45.424
-150.429, -365.603, 16.530, 45.457
-150.715, -366.076, 16.587, 45.490
-151.001, -366.551, 16.639, 45.523
-151.289, -367.026, 16.686, 45.556
-151.578, -367.502, 16.728, 45.589
-151.868, -367.979, 16.766, 45.622
-152.159, -368.458, 16.802, 45.655
-152.450, -368.937, 16.835, 45.688
-152.742, -369.416, 16.869, 45.721
-153.035, -369.897, 16.903, 45.754
-153.328, -370.379, 16.939, 45.787
-153.622, -370.862, 16.978, 45.820
-153.917, -371.346, 17.020, 45.853
-154.213, -371.832, 17.065, 45.886
-154.510, -372.319, 17.114, 45.919
-154.807, -372.807, 17.166, 45.952
-155.105, -373.297, 17.220, 45.985
-155.404, -373.789, 17.277, 46.018
-155.704, -374.282, 17.336, 46.051
-156.005, -374.777, 17.397, 46.084
-156.307, -375.275, 17.460, 46.117
